entity,type
P Sreeramakrishnan,PERSON
District Congress Committee,ORG
Kartik Purnima,PERSON
Bhargav Dhandhlia,PERSON
Ashish Kumar Dwivedi,PERSON
Nanaji Nimla Sabale,PERSON
Senthilkumar Ramamoorthy,PERSON
Prakash Singh Badal,POL
Gurbux Singh,PERSON
Jasleen Kaur,DIR
Ramnath,PERSON
the National Dairy Development Board,ORG
", Jagtar Singh Bajwa",PERSON
Kakumanu,GPE
Stalin,PERSON
directorate of higher education,ORG
the civic body authority,ORG
the Mohali Beopar Mandal,ORG
Dasna,GPE
Jayanti Patel,PERSON
Nandigama,GPE
Selvaraj,POL
Ramdeora,GPE
Surat,GPE
Shivappa Mudenur,PERSON
Trimbakeshwar,GPE
Jorson Fernandes,PERSON
Akshay Patodiya,PERSON
Selvi Ramesh,PERSON
Chandrasing Rajput,PERSON
Kunjilal Meena,PERSON
the Federation of Automobile Dealers’ Association,ORG
Nachipalayam,GPE
Tope,PERSON
Mukesh Gupta,DIR
Deep Sindhu,PERSON
Yadadri-Bhuvanagiri,GPE
Jaganpur,GPE
Krantikari Kisan Union Patiala,ORG
Shanthakumar,PERSON
Tejashwi,PERSON
Bomma Yellaiah,PERSON
Lakhowal,GPE
Vaiyampatti,GPE
Mahendergarh,PERSON
IFFCO eBazar,ORG
Yeola taluka,GPE
CBF,ORG
Hindustan,GPE
Gudi Padwa,PERSON
FOSTTA,ORG
Iran,GPE
Anchetty,GPE
Savitri Devi,POL
Kisan Mazdoor Committee,ORG
Khan,PERSON
College of DuPage,ORG
Baghpat,GPE
S Raja Singh,PERSON
Mandawali,GPE
Santosh Kumar Singh,DIR
Uppina Betageri,GPE
Shivajinagar,GPE
Sweety Waalia,PERSON
Dhanorkar,PERSON
the Social Democratic Party of India,ORG
SDPI,ORG
Nangunur,GPE
Darshan Pal,DIR
Dakonda,ORG
IndiGo,ORG
Supriya Sule,POL
Yavatmal-Washim,GPE
Satish Poonia,PERSON
Chikkamagaluru,GPE
Khamgaon,GPE
Manoj Kshirsagar,PERSON
Rajuri,GPE
Baldev Singh,PERSON
Taiyyab,PERSON
Guneet Singh,DIR
the Supreme Court,ORG
Puri,PERSON
Mangaluru,GPE
Kamal Nath,POL
Rajiv Shukla,DIR
Prem Kumar,POL
Lokayat,ORG
Prayagraj Development Authority,ORG
Bathinda,PERSON
P Moorthy,PERSON
Rampur,GPE
Vetrivelrajan,PERSON
Ajit Shinde,PERSON
Ner,GPE
UPSRTC,ORG
Harendra Malik,PERSON
WRD,ORG
Jayakwadi,GPE
Sairam,GPE
the United Kingdom,GPE
Bhira,GPE
P Venkata Swamy,PERSON
Banshidhar Bhagat,PERSON
Gotri,GPE
RK Tewari,PERSON
Raidurg,GPE
the Bharat Mazdur Sangathan,ORG
National Agricultural Cooperative Marketing Federation of India Ltd.(NAFED,ORG
YS Jaganmohan Reddy,PERSON
Gurcharan Singh,POL
Naujawan Kisan Sahayta Kendra,ORG
V M Singh,POL
Udhhav Aher,PERSON
Lohawat,GPE
the All India Kisan Coordination Committee,ORG
Bhupendra Singh Yadav,PERSON
Gurdeep Singh Bhagat,PERSON
Rapid Action Force,ORG
Jagdishpur,GPE
Girish Mahajan,PERSON
Hanumanth Sagar,PERSON
Regional Weather Forecasting Centre,ORG
Venkaiah Naidu,POL
Tirthahalli,GPE
Puthur,GPE
Umarpada,GPE
Kisan Sangram Samiti,ORG
Kashipur,PERSON
M Manimaran,PERSON
Gopal Ravidas,PERSON
Rattan Singh,DIR
the National Sample Survey’s,ORG
Dharamvir Singh,DIR
the Sabarkantha District Consumer Dispute Redressal Forum,ORG
Mahatma Gandhi,PERSON
Tejender Singh Virk,PERSON
P Jeyaraj,PERSON
Bali Sing,PERSON
MGNREGS,ORG
Harni,GPE
Northern Regional Disease Diagnostic Laboratory,ORG
FCRI,ORG
BKU (,ORG
the Punjab Assembly,ORG
P Maniarasan,PERSON
Lohatwadi,GPE
Manpreet Singh,DIR
Bhogapuram,GPE
Lalganj,GPE
Haripura village,GPE
IFFCO Tokio General Insurance Company Limited,COMP
Madurai West,GPE
Byadagi Chilli Market,ORG
Sapit,PERSON
Ladowal,GPE
Pandurang Naik,PERSON
Vegal,PERSON
Krishi Vidnyan Kendra,ORG
Betiah,GPE
Prashant Kumar,PERSON
DITC,ORG
Dailbagh Singh,POL
Punjab Civil Society,ORG
Kumbh Mela,ORG
ITO,GPE
Jeeva,POL
Lohri,POL
M Ramchander Goud,PERSON
Saurabh Bhardawaj,PERSON
Godda,GPE
Pakur,GPE
Dayanand Poonia,PERSON
Indian Tobacco Association,ORG
Kamareddy,GPE
Sonahatu,GPE
Kisan Yojna,PERSON
Jaridih,GPE
Kapurthala,GPE
Vishwajit Rane,PERSON
Paota,GPE
ONGC,ORG
CISF,ORG
Pradeep,PERSON
JHANSI,GPE
Brijendra Singh,DIR
CJM,ORG
Selja,PERSON
Ahirwal,GPE
UP Congress,ORG
Karamadai,GPE
Kathakuruchi,GPE
Sathyamangalam,GPE
Panchmahal,GPE
the Rashtriya Krishi Vikas Yojana,ORG
Punjabiat,GPE
Jang Singh Bhateri,PERSON
N Chandrababu Naidu,POL
Ooty,GPE
AU,ORG
Food Corporation of India’s,ORG
DCVMO,ORG
R Periasamy,PERSON
the Tea Board,ORG
Nadir Patel,PERSON
Mahagatbandhan,PERSON
Kandaleru,GPE
Akali Dal,PERSON
Mohammed Sheikh Makbul,PERSON
Kavuthampalayam,GPE
Ravindra Birajdar,PERSON
ILFS,ORG
Chevireddy,PERSON
Amar Singh,POL
Rajendranagar,GPE
Bharpur Singh,PERSON
Gulati,PERSON
Pandiyur,GPE
the Punjab,ORG
KSCPCR,ORG
Nagaraju,ORG
SECUNDERABAD,GPE
Thiruvananthapuram,GPE
Su Venkatesan,PERSON
East India Company,ORG
Olpad,GPE
Kishore,POL
MoRTH,ORG
Bhoosreddy,PERSON
Kaushal Raj Sharma,PERSON
Ashutosh Pareek,PERSON
Koduri Suresh Babu,PERSON
GARHWA,GPE
Ramdas Athawale,POL
Sheladiya,PERSON
Manoj Jawanjal,PERSON
Ramprit Paswan,PERSON
Bhupinder Singh,POL
KD Yadav,PERSON
Partha Chatterjee,DIR
Uppiliapuram,GPE
A Paramasivam,DIR
A B Asari,PERSON
Sahebnagar,GPE
Sudha Bhardwaj,DIR
Jeevan Reddy,PERSON
Abhel,PERSON
#Madrasis4Punjabis,ORG
Charthawal,GPE
Inderjit Kaur Virk,PERSON
Kisan Sangarsh Samnavaya Samiti,ORG
Ballam Singh,PERSON
Gurjot Malhi,PERSON
Cheranmahadevi,GPE
Guruhar Sahai,GPE
Janwada,GPE
Senthilkumar,DIR
Namami Gange,ORG
Dudhala,GPE
C Ve Shanmugam,PERSON
Sighankhera village,GPE
Nakul Nath,DIR
DU,ORG
P,ORG
K J Chaudhary,PERSON
Barmer,GPE
BKU Ekta Dakaunda Punjab,ORG
Ashok,POL
Anmol,PERSON
Rajesh Ranjan alias Pappu Yadav,POL
Ahmedabad Civil Hospital,ORG
Shahajahanpur,GPE
Guru Parshad,PERSON
Amarpal,PERSON
Benra village,GPE
IEC,ORG
Vadagaon,GPE
Karmarariya,PERSON
Dasuya,GPE
Lothpur,GPE
Nampally,GPE
Fusey,ORG
Chhawni Mohalla,GPE
Pandher,PERSON
Ahbaab Grewal,PERSON
Semandampalayam village,GPE
GT Devegowda,PERSON
Vilas Bhujbal,PERSON
the Bharatiya Kisan Union’s,ORG
Anilkumar Das,PERSON
Aftab Ahmed,PERSON
Tikait,PERSON
Sarwar,GPE
Rythu Bandhu,PERSON
CR,ORG
Krishna Kumar Saraswat,PERSON
Vellamperambur East,GPE
Salman Khan,PERSON
Kisan Chaupal,ORG
Tarna Singh,DIR
the Mazdoor Kisan Shakti Sangathan,ORG
CPI(M-L)’s,ORG
Madhya Prades,GPE
Jogiram Sihag,PERSON
North Gujarat,GPE
Mathania,GPE
Bhim,GPE
Ashok Nagar,GPE
Anti-Corruption Bureau,ORG
Behror-Khairtal,GPE
Mukesh Ambani,DIR
Rajinder Chaudhary,PERSON
R Sathiamoorthy,PERSON
R Krishanaraj,PERSON
Kamal Heer,PERSON
Udailal Anajana,PERSON
Kalmeshwar,POL
Scheduled Caste,ORG
Agricultural Produce Market Committees,ORG
Pradeep Kumar Agrawal,DIR
Takht Kesgarh Sahib,GPE
Manalmedu,GPE
the department of agriculture,ORG
Sukhjit Singh,DIR
Adesh Gupta,DIR
SMA,ORG
R Kumar,PERSON
Dhanua,GPE
Patan,GPE
Pilgao,GPE
Needamangalam,GPE
Palghar,GPE
Kannuaj,GPE
Tamil Nad,GPE
Thanjavur East Police,ORG
Rashtriya Kisan Mazdoor Mahasangh,ORG
BKC,GPE
Ramku Vegad,PERSON
S Ganapathi,PERSON
Daljit Cheema,PERSON
Loha,GPE
Jat,PERSON
Kaushik,PERSON
Surya Bhushan Kumar,PERSON
Kulcharam,GPE
Thotlavalluru,GPE
Talwandi Sabo,GPE
Jha,PERSON
Kaimla,GPE
Dausa,GPE
Gurnam,PERSON
PDDB,ORG
Jai Prakash Singh,DIR
Ganesh Karnik,PERSON
Ghadiyal,GPE
Change.org,ORG
LUCKNOW,GPE
Nalgonda,GPE
the National Green Tribunal,ORG
Varun Gandhi,POL
Attari,GPE
Mylswamy Annadurai,PERSON
Prabhu Doddamani,PERSON
Keeranur,GPE
The agriculture department,ORG
CII,ORG
Mormugao Port Trust,ORG
Banna Gupta,PERSON
Anies Kanmani Joy,PERSON
Narvem,GPE
Ishwarsinh Patel,PERSON
Tariq Manzoor,PERSON
Tarkulani,GPE
Sitapur,GPE
Nippulavaagu,GPE
the Airports Authority of India,ORG
Dharmapuri Arvind,DIR
Mashrai village,GPE
Uttam Nagar,GPE
IISR,ORG
Kakki Ji,PERSON
Jashanpreet,PERSON
The Indian Railways,ORG
Rakesh Takait,POL
Yuva Parivartan Ki Awaaz,ORG
RSS,ORG
Alangudi,GPE
Sangwan Khap,ORG
Ranjit,PERSON
Suman Kumar,DIR
The Narcotics Control Bureau,ORG
Safar,ORG
Balwant Singh Rajoana,PERSON
Thomas,PERSON
Brijendera,PERSON
the Government Rajaji Hospital,ORG
Sanjay Rathod,PERSON
Geeta Bhati,DIR
Reliance Retail Ltd,COMP
Balsamand village,GPE
Usha devi,DIR
Maisarkhana village,GPE
Kamaljit Singh,DIR
ministry of agriculture & farmer welfare,ORG
Dumas,GPE
GoI,ORG
Ram Kisku,PERSON
JD(U,ORG
R Vijayarajan,PERSON
Gurugram,GPE
Bihar School Examination Board,ORG
Railways,ORG
Manipur,GPE
JODHPUR,GPE
the Swaminathan Commission’s,ORG
Sironcha,GPE
Kodimangalam village,GPE
Harjinder Kukreja,PERSON
Jhalawar,GPE
sanghatana,ORG
Panna,PERSON
Rajapalayam,GPE
Pradesh Congress,ORG
Gayalpura,GPE
Aravindan Selvaraj,DIR
The Goa Pollution Control Board,ORG
Ranveer Singh,DIR
Shyam Sundar Sharma,DIR
AAP,ORG
Jakhmatha,GPE
Neenvgaon,GPE
PUC/SSLC,ORG
Sewak Singh,PERSON
the Gurdwara Behala,ORG
Sardar Shailendra Singh,PERSON
Jewar,GPE
Muthupettai,GPE
the Mapusa Municipal Council,ORG
Madan Lal,POL
ICRA,ORG
IJAAR,ORG
Shailendra Kumar Singh,PERSON
Manish Rastogi,DIR
Venkaiah,PERSON
Tembhurni,GPE
Prakash Javadekar,POL
Jagapathi Babu,PERSON
Misrod,GPE
Jagrut Ad,ORG
Jagjitsingh Ujagarsingh,PERSON
Bhaila Matiya,PERSON
Florida,GPE
Chera,PERSON
Suresh Tolu Gaonkar,PERSON
Bharatiya Kisan Union,ORG
ForIT,ORG
Geeta,POL
Ramesh Pokhriyal 'Nishank,POL
Raiyani,PERSON
Akshay Solanki,PERSON
Dutt,PERSON
the Samyukt Shetkari Kamgar Morcha,ORG
Patralekh,PERSON
Narendra Modi ’s,PERSON
SHGs,ORG
the Desiya Thennindiya Nadhigal Inaippu Sangam,ORG
Phero Chichi,GPE
Bettiah,GPE
Manure,ORG
Mahindra Tractors,ORG
Kashmir,GPE
Dharmasagar village,GPE
Ahmed Patel,POL
‘ Uttar Pradesh Kisan Sabha ’,ORG
Y S Jagan Mohan Reddy,PERSON
Shiv Raj Singh,DIR
L S Kurinji,PERSON
Congress Legislature Party,ORG
HK Patil,PERSON
MADIKERI,GPE
Papsara Bangar,GPE
Maurya,PERSON
Maksood,PERSON
Bannur,GPE
Phulwaria,GPE
Gosainganj,GPE
Lok Shakti,ORG
Us Parishad,ORG
Srikant Nagulapalli,PERSON
Davanagere University,ORG
DCC bhavan,GPE
Krantikari,GPE
Moti Singh Rajpurohit,PERSON
Momaser,ORG
Vikramaditya Singh,DIR
Rupinder Kaur Ruby,PERSON
Majitha,GPE
Akota,GPE
Pratima Mondal,POL
Fatehgarh Bhadla Transmission Limited,ORG
Ralegan Siddhi,GPE
Shamsher Rana,PERSON
Jagan,POL
Kamlesh Dhanda,PERSON
Mar Thoma Yuvajana Sakhyam,ORG
Khatima,GPE
Baldevji Thakor,PERSON
Pratigna,PERSON
Deepu Balakrishna,PERSON
Saharawan village,GPE
Warangal,GPE
Mission Shakti,ORG
Pirla,ORG
State Electricity Regulatory Commission,ORG
Anil,POL
Patkar,PERSON
DEHRADUN,GPE
Harvinder Kalyan,PERSON
Balasaheb Mangulkar,PERSON
Ramdhari Yadav,PERSON
Ranjit Singh Chautala,PERSON
NCRB,ORG
Mohan Salpe,PERSON
Daljeet Singh Cheema,PERSON
Suryapet,GPE
Nedar Dharmarajan,PERSON
Muralidhar,PERSON
AMBALA,GPE
NHAI,ORG
Vidyadharapuram,GPE
Toronto,GPE
Indiana,GPE
Fortune Rice,ORG
Sikh Coalition,ORG
Santosh Kolte,PERSON
Bansi Gurjar,PERSON
Kheri,GPE
Udachiwadi,GPE
F2C,ORG
North Kolkata,GPE
Joginder Singh Ugrahan,PERSON
Raj Kumar Tomar,PERSON
Arvind Shakya,PERSON
Vidya Dutt Joshi,PERSON
K Ramu,PERSON
Sujith Swaminikarthil,PERSON
Sangli,GPE
Illyas Patel,PERSON
Jaydutta Holkar,PERSON
Khairanti,GPE
non-BJP entities,ORG
Govind Katara,PERSON
Chaura Bazaar,GPE
Rajsthan,GPE
All India Kisan Sangh,ORG
Shiromani Gurdwara Parbandhak Committee,ORG
Jhajjar,PERSON
Bhopal,PERSON
Jitendra Singh,POL
Radha Kishan,PERSON
Anandiben Patel,POL
M Semmaran,PERSON
Kheem Singh Jalal,PERSON
Rythu Bharosa,GPE
SG,ORG
K Balakrishnan,PERSON
Ravikant Tupkar,PERSON
Akash Panchbhudhe,PERSON
Bhalchandra Mungekar,PERSON
Pratul Shahdeo,PERSON
Nityanand Jayaraman,PERSON
the Indian Institute of Technology (,ORG
Guarav Grover,PERSON
Wind World India,ORG
Ravi,PERSON
Malwa,GPE
Nehra,PERSON
Jannayak Janata Party,ORG
K V Vinayavathi,PERSON
Karaisoolnthamangalam,GPE
MVA,ORG
Damavav,GPE
Bangi Nihal Singh,GPE
Goniana,GPE
Raithu Nestham,ORG
Bamanasar,GPE
the Federation of Madurai Flower Market Associations,ORG
Prabhjot Bath,PERSON
GPCB,ORG
Baddem,GPE
Raj Babbar,POL
Chourai,GPE
Pawan Kalyan,PERSON
Desiya Thenninthiya Nathigal Inaippu Vivasayigal Sangam,ORG
Shivaraj,PERSON
M Selvaraj,PERSON
Sanjay Seth,DIR
Dharmendra Yadav,POL
Southall,GPE
Abhinav Gaurav,PERSON
Belghore,GPE
Botre Rohan Pramod,PERSON
Purba Midnapore,GPE
Avik Saha,DIR
Baramati,GPE
KV Rajendra,PERSON
Manoj Kumar Kushwaha,PERSON
Guru Nanak Jayanti,ORG
Pravee,POL
Kisan Kalyan Abhiyan,ORG
Pipara & Co,ORG
Vijay Kisku,PERSON
TKG Neelamegam,PERSON
Urmila Makwana,PERSON
I-T,ORG
Gillad,PERSON
Pandalur,GPE
Kahan Singh Pannu,DIR
Hyderaba,GPE
Pinarayi Vijayan,POL
CAT,ORG
Supreme Court’s,ORG
Surjit Kumar Jyani,PERSON
Katara,PERSON
Punjab Police Service,ORG
Agriculture department,ORG
India Post Payments Bank,ORG
AGMARK,ORG
Mahalakshmi,DIR
Surajmal Nain,PERSON
Wazir Singh,POL
Padsara,PERSON
Bari Bhujia,GPE
Kayathar,GPE
Ghatan Devi,GPE
Digambar Singh,PERSON
Pawan Kumar,DIR
Shahabad,GPE
Dasarwar,PERSON
the Coimbatore Bar Association,ORG
Gumti Gurdwara,GPE
Mania Singh,POL
Bastara,GPE
Subhas,PERSON
Sube Singh,POL
BBMP,ORG
Badayun,GPE
Danve,PERSON
Subhash Chandra Bose,DIR
B Vijaysen Reddy,PERSON
America,GPE
Hardikar,PERSON
Narsaiah,PERSON
Baytu,GPE
Swain,PERSON
Jagdish,POL
Govat,GPE
P S Narasimha,PERSON
Jat tehsil,GPE
Doraikkannu,PERSON
Shalini Yadav,PERSON
Khutade,PERSON
Bordem,GPE
Narsinh Ramani ni Vadi,PERSON
Rajasheker,PERSON
Bhavnagar,GPE
Bareddy Sai Thrisha Reddy,PERSON
Rajasthan Olive Cultivation Ltd,COMP
Nanjangud,GPE
Alampur Bodla,GPE
Kotputli,GPE
Chikkaballapur,GPE
Lalu Prasad,POL
Nangal Chaudhry,GPE
Soren,PERSON
Nathuram Godse,PERSON
Dwarka Court,ORG
Palakshappa,PERSON
the Haryana Space Applications Centre,ORG
Lathi,GPE
Kisan Kalyan Mission,ORG
Mahadian,GPE
K. Chandrasekhar Rao,POL
Shyamji Patel,PERSON
EDMC,ORG
New York,GPE
Mekapati Gautham Reddy,PERSON
Jamshedpur,GPE
Brahmagiri,GPE
U Ravichandran,PERSON
Madalapura,GPE
Bhandariwad Faliya,GPE
Jamner,PERSON
Northern Railway,ORG
Parbhani,GPE
Indian Union Muslim League,ORG
Nihal Singh Wala,GPE
Jishan,PERSON
UP Cooperative Union,ORG
Panjab Singh,DIR
Nasa,ORG
Dal Khalsa,ORG
Veeranam,GPE
Jagatpur village,GPE
Lokesh Kumar,PERSON
Gwalior,GPE
BKU,ORG
T Pettai,GPE
Ram Babu Kumar,PERSON
Tondarpur village,GPE
K,PERSON
Vadodara,GPE
Kisan Manch’s,ORG
Tirupati,GPE
Bawana,GPE
M Jagadeesh,PERSON
Left Front,ORG
BKU Ugrahan,PERSON
Amandeep Singh Bains,PERSON
JD (U,ORG
Singla,PERSON
Mettupalayam,GPE
Khanna,GPE
Deependra,PERSON
Ram,PERSON
Radhakrishnan B,POL
Rajat,PERSON
the Samyukta Shetkari Kamgar Morcha,ORG
Fadnavis,PERSON
Byadagi,GPE
Thuraiyur,GPE
Chandrapillaivalasu,GPE
Hanumappa G M,PERSON
Jaswir Singh,DIR
the Coimbatore Corporation Contractors Welfare Association,ORG
Hari Singh Bishnoi,PERSON
Punjab Pradesh Congress Committee,ORG
IDUKKI,GPE
Ammapettai,GPE
the Narendra Modi,ORG
Dhanora Mandi,GPE
Harjit Sajjan,PERSON
Pulichintala,GPE
Samdani MN,PERSON
Shahjahanpur,GPE
Dravidar Kazhagam,GPE
Ladhaj,GPE
National Disaster Management,ORG
Kulahnamau,GPE
Guru Nanak Dev,PERSON
BAHADURGARH,GPE
UDH,ORG
Gal Gadot,PERSON
Chinta Devi,PERSON
Vittal,GPE
BKU Ekta-Ugraha,ORG
Bajpur,GPE
Kalwakurthy,GPE
BKU Ekta Sidhupur,GPE
Jagtar,PERSON
Maya Shere,PERSON
University of Hyderabad,ORG
Shetkari Sanghatana,ORG
Khalaur,GPE
the Khadi and Village Industries Commission,ORG
Gurmel Singh,PERSON
Australia,GPE
Shivangouda Patil,PERSON
Purvanchal,GPE
Raikot,GPE
Mokshagundam Visvesvaraya,PERSON
Anil Yadav,PERSON
Revolutionary Socialist Party,ORG
Praveen Darekar,PERSON
Kisan Sabha,ORG
SBI,ORG
Jyotish Surendran,PERSON
Vivek Agarwal,DIR
Budhlada,GPE
Gangana,GPE
Hadapsar,GPE
UPPCL,ORG
Paramil,PERSON
Samastipur,GPE
Burgula,GPE
the Nationalist Congress Party,ORG
Ranchhod Ramoliya,PERSON
VAO,ORG
Mahisagar,GPE
Liluram,PERSON
Bharuch,GPE
"the directorate of industry, trade and commerce",ORG
Delhi-NCR's,GPE
Bhikha Chaudhary,PERSON
Mallikarjun Kharge,POL
Somesh Kumar,DIR
Delhi Jal Board,ORG
Hoshiarpur,GPE
Guru Gobind Singh Medical College,ORG
Abdul Gafur,PERSON
Jawalagiri,GPE
Chautala,PERSON
Atiq Ahmed,POL
S N Venkatesan,PERSON
Amalner,GPE
Anand Agricultural University ’s,ORG
Sheikh Amin,PERSON
Adyanadka,GPE
Dinkar Suvarna,PERSON
IIPA,ORG
Vijender Kumar,DIR
Naraingarh Sugar Mill,ORG
Vikram Singh,POL
Vijayalakshmi,DIR
Bakhshish Singh,PERSON
ABKSS Kota,ORG
Hansi town,GPE
RS Sengar,PERSON
Rana K P Singh,PERSON
BATHINDA/JAIPUR,GPE
Kotesing Vasava,PERSON
Berbai village,GPE
Jitendra Kumar,DIR
Sutlej,GPE
Goyal,PERSON
NCPchief,ORG
District Mandi Board,ORG
Manjalaru,GPE
Dinesh Pandey,DIR
Chhattisgarh Kisan Congress,ORG
Gagan Deol,PERSON
Ganihar,GPE
Shahi,PERSON
Gidani village,GPE
IFFCO Limited,ORG
Vinod Solanki,PERSON
Pongalur,GPE
Ropar,GPE
Tundla,GPE
-T,ORG
Dhamtan,GPE
A Justin,PERSON
Thottiam,GPE
Natham village,GPE
Bhartiya Mazdoor Sangh,ORG
K Anvesh Reddy,PERSON
Biden,PERSON
A S Shastri,PERSON
Ghanghri,GPE
CITU,ORG
JAP (L,ORG
Khedut Ekta Manch,ORG
Discom,ORG
Kulwant Singh Pandori,PERSON
K P Arularasu,PERSON
Rafiapur,GPE
Dudhwa Tiger Reserve,GPE
M K Kanimozhi,PERSON
Biman Banerjee,PERSON
Dhurkada,GPE
Siwan,GPE
Singhu Border,GPE
Timbi,GPE
Chouhan,PERSON
Rani Deol,PERSON
Naurangpur,GPE
Kargil Chowk,GPE
Kushinagar,GPE
Amit Kala,DIR
-,ORG
Bannerghatta,GPE
N Anand Venkatesh,PERSON
JALANDAR,GPE
Rajkumari,DIR
Bindukhatta,GPE
Govind Parmar,PERSON
Gurjant Singh,POL
Sukumar,PERSON
Dadri,GPE
Bharat Khanna,PERSON
Gayathri Sree Karthik,PERSON
Inderjeet Singh,DIR
Mysuru,GPE
Veraval,GPE
Pandharpur,GPE
Raja,PERSON
Gurgaon,GPE
the home ministry,ORG
INLD,ORG
Mavinaholeyappa,PERSON
the National Investigations Agency,ORG
Vikal Pachar,PERSON
Hemal,GPE
Ayodhya,GPE
Yellapur,GPE
Kalyan,PERSON
Piplishah,GPE
Thirumangalam,GPE
Mansweet,PERSON
DMRC,ORG
Rajiv Lochan Sah,PERSON
Angrej Kaur,PERSON
Atul Kumar,DIR
Hemant Soren,POL
Samajwadi Yuva Sikh Morcha,ORG
R Umarani,PERSON
Durai Chandrasekaran,PERSON
Scheduled Tribe,ORG
Ippasi,GPE
Urban Development and Housing,ORG
NBWL,ORG
Satnaam Singh,POL
Jabbir,PERSON
Bhagwan Chavan,PERSON
Lonavala,GPE
Sambhaji Wadate,PERSON
Tondarpur,GPE
MPT,ORG
Ajit Pawar,PERSON
Rajendra Singh Rathore,DIR
Vadodara Taluka,GPE
Rohani-Harjipur,GPE
the Malankara Mar Thoma Syrian Church,ORG
JSM Foods Private Limited,ORG
Morhabadi,GPE
GEC,ORG
Palak Mishra,PERSON
West Godavari,GPE
Peasants and Workers’ Party,ORG
Waywin,ORG
Jai Ram,PERSON
Aman Saini,PERSON
Harsimrat Kaur,PERSON
Adarsh Mitra Mandal,PERSON
Ashok Dhumal,PERSON
Pandian,DIR
IIT,ORG
Oberoi,PERSON
the ‘Kisan Andolan Committee Ghazipur,ORG
the Tamil Nadu Farmers’ Association,ORG
Radhakrushna Game,PERSON
Bodeli,GPE
the Kisan Kalyan Mission,ORG
Harveer Dabas,PERSON
Sim J Singh,PERSON
Pummy Singh,PERSON
Abhinandkumar Nandkishor Ramani,PERSON
Pradeep Dindol,PERSON
Oommen Chandy,POL
Sumit Gupta,DIR
Punjabrao Mahadevrao Gawande,PERSON
Ajay Bhalotia,DIR
Kurubur Shanthakumar,PERSON
Gaurav Grover,PERSON
Md Umar,PERSON
Santosh Jadhav,PERSON
PCMC,ORG
Umendra Dutt,PERSON
Sironcha taluka,GPE
Lamba,PERSON
Raitha Bana,PERSON
Ashok Gehlot,POL
Harish Chaudhary,POL
Koppampatti,GPE
CHENNAI,GPE
Barabanki,GPE
Pralhad Joshi,POL
MMC,ORG
Silli,GPE
Nityanand Rai,POL
Nagra,GPE
AMPC,ORG
Rampal Jat,PERSON
NAGPUR,GPE
Manpreet Ayali,PERSON
the Pradhan Mantri Krishi Sinchai Yojana,ORG
V R Palanisamy,PERSON
Prem Narayan Dwivedi,DIR
Anantapur,GPE
Mukesh Patel,PERSON
Etah,GPE
P Kandasamy,PERSON
Parshottam Rupala,PERSON
Pilot,PERSON
BS Yediyurappa,PERSON
Sabang,GPE
Jammu and Kashmir,GPE
Timana village,GPE
General Kamgar Union,ORG
Vilas Rathod,PERSON
ZP,ORG
Harivansh Narayan Singh,POL
Guru Nanak Engineering College,ORG
Vyttila,GPE
Muktsar,GPE
Narayan Pralhad Waghmare,PERSON
N Mahesan,PERSON
Chandhan,GPE
Mandi,GPE
Dakha,GPE
the Swaminathan Commission,ORG
Bamrauli,GPE
INTUC,ORG
Nirmal Kutiya Karnal,ORG
Shambhu,GPE
The Small Farmers’ Agribusiness Consortium,ORG
Orissa,GPE
Dnyaneshwar Digambar Kolte,PERSON
East Punavasal,GPE
Jadhav,PERSON
Pardeep,PERSON
Manmohan Singh,PERSON
Shimla,GPE
Thirupparaithurai,GPE
Vikrant Tongad,PERSON
Honda,GPE
Communist Party Marxist,ORG
Sharda Uikey,PERSON
Wazahat Mirza,PERSON
Ravi Kishan,POL
Ashok Chandna,POL
Bharatpur,GPE
Gatauli,GPE
Mighni Purwa,GPE
C K Saseendran,PERSON
Kailash Gahlot,PERSON
Gurjeet,PERSON
Uppal,GPE
Thadagam,GPE
Piyush Sarna,PERSON
Edappadi Palaniswami,PERSON
K Mounika,PERSON
Rameshwar,POL
Shendge,PERSON
Jundwala Bagar,GPE
Ballabhgarh,GPE
Nitesh Tumbda,PERSON
Derek O’Brien,POL
AI,PERSON
Rajasthan Pradesh Congress Committee,ORG
Prakash Soy,PERSON
Thakre,PERSON
Anoop Dhanak,DIR
GHAZIABAD/RUDRAPUR,GPE
Balu Chavan,PERSON
Prakash Zamrala,PERSON
Dara Singh,PERSON
Phool Chandra Acharya,PERSON
Bhattu Kalan,GPE
Varnama,GPE
Davanagere,GPE
Atal Bihari Vajpayee,POL
Etawah,GPE
Brackish Water Research Centre,ORG
Hilsa,GPE
Jeetendra Ghadge,PERSON
Vivek Kumar Mishra,PERSON
Makkal Adhikaram,GPE
Dighal village,GPE
Anil Deshmukh,PERSON
Aggarsain Chowk,GPE
Sud,PERSON
AP,ORG
Kendriya Sainik Board,ORG
V Lakshminarayanan,DIR
the Foreign Correspondents’ Club of South Asia,ORG
J P Nadda,PERSON
Vikramjit Singh,DIR
the Coimbatore Medical College and Hospital,ORG
Swargate,GPE
Pushkar Mallikarjun,PERSON
Rahul Kumar,DIR
Yogi i,PERSON
Chadha,PERSON
the Terai Kisan Sangathan,ORG
RBI,ORG
Sanjay Wankhede,PERSON
Ramesh Chander,POL
Tellapur,GPE
Bhiwadi,GPE
arhityas,ORG
Parmeshwar Thombare,PERSON
Thavusayammal,PERSON
